case_id,type,description,mae,mse,max_error,num_problematic_params
171,boundary,osc2_shape_mod_source = 6.0502,0.3957965672016144,0.6964134573936462,6.050144672393799,7
172,boundary,osc2_shape_mod_source = -0.1644,0.3049161434173584,0.14099574089050293,0.8927689790725708,7
173,boundary,osc2_shape_mod_source = 6.0502,0.39175060391426086,0.6950337290763855,6.049946308135986,7
174,boundary,osc1_fm_mod = 0.0000,0.29905080795288086,0.13528123497962952,0.8963892459869385,7
175,boundary,osc1_fm_mod = 1.0000,0.31951430439949036,0.15615010261535645,0.9999168515205383,7
176,boundary,osc1_fm_mod = -0.2305,0.3049819767475128,0.14116515219211578,0.8929762244224548,7
177,boundary,osc1_fm_mod = 5.2595,0.3847944438457489,0.5624004006385803,5.259169101715088,7
178,boundary,osc1_fm_mod = -0.2305,0.30968397855758667,0.14305830001831055,0.8922648429870605,7
179,boundary,osc1_fm_mod = 6.2474,0.3919927179813385,0.7290670871734619,6.246926784515381,7
180,boundary,osc1_fm_mod_source = 0.0000,0.3062383234500885,0.1408025026321411,0.8924801349639893,7
181,boundary,osc1_fm_mod_source = 1.0000,0.31780749559402466,0.15203873813152313,0.9297357797622681,7
182,boundary,osc1_fm_mod_source = -6.7827,0.4061204195022583,0.8530757427215576,6.868252754211426,7
183,boundary,osc1_fm_mod_source = 0.1467,0.30700385570526123,0.14150236546993256,0.8925001621246338,7
184,boundary,osc1_fm_mod_source = -6.7827,0.4095444679260254,0.8594313859939575,6.8890252113342285,7
185,boundary,osc1_fm_mod_source = 0.1467,0.3022972345352173,0.13888944685459137,0.8949518203735352,7
186,boundary,osc2_sync_mod = 0.0000,0.3032916486263275,0.1408563107252121,0.8935790657997131,7
187,boundary,osc2_sync_mod = 1.0000,0.3223245441913605,0.1582953929901123,0.9999678134918213,7
188,boundary,osc2_sync_mod = -0.2120,0.3112814128398895,0.14298832416534424,0.8921601176261902,7
189,boundary,osc2_sync_mod = 5.3095,0.38268613815307617,0.5665528178215027,5.309423446655273,7
190,boundary,osc2_sync_mod = -0.2120,0.30852746963500977,0.14353227615356445,0.8933942914009094,7
191,boundary,osc2_sync_mod = 5.4803,0.3908007740974426,0.5984094738960266,5.480170726776123,7
192,boundary,osc2_sync_mod_source = 0.0000,0.30971387028694153,0.14156952500343323,0.8928616046905518,7
193,boundary,osc2_sync_mod_source = 1.0000,0.31790757179260254,0.1510745882987976,0.8936277627944946,7
194,boundary,osc2_sync_mod_source = -6.0502,0.4009554088115692,0.7138299345970154,6.144100189208984,7
195,boundary,osc2_sync_mod_source = 0.1644,0.30789780616760254,0.14282330870628357,0.8923141360282898,7
196,boundary,osc2_sync_mod_source = -6.0502,0.39525556564331055,0.7193769216537476,6.185548305511475,7
197,boundary,osc2_sync_mod_source = 0.1644,0.30661484599113464,0.1411302536725998,0.8930373191833496,7
198,boundary,mod_wheel_amt = 0.0000,0.30684030055999756,0.14240887761116028,0.8923059105873108,7
199,boundary,mod_wheel_amt = 1.0000,0.320292204618454,0.15510262548923492,0.9981901049613953,7
200,boundary,mod_wheel_amt = -1.4563,0.3301047086715698,0.17516107857227325,1.4568670988082886,7
201,boundary,mod_wheel_amt = 2.1801,0.3401131331920624,0.21189504861831665,2.179002523422241,7
202,boundary,mod_wheel_amt = -1.4563,0.32400548458099365,0.17153096199035645,1.4570550918579102,7
203,boundary,mod_wheel_amt = 2.3182,0.33856552839279175,0.22163671255111694,2.317817449569702,7
204,boundary,mod_wheel_dest = 0.0000,0.2943895161151886,0.13095080852508545,0.8936808705329895,7
205,boundary,mod_wheel_dest = 1.0000,0.30454540252685547,0.14125142991542816,0.9991289973258972,7
206,boundary,mod_wheel_dest = -0.8825,0.3026794195175171,0.13767382502555847,0.8956097960472107,7
207,boundary,mod_wheel_dest = 1.1271,0.31007519364356995,0.14849406480789185,1.1254023313522339,7
208,boundary,mod_wheel_dest = -0.8825,0.3116917312145233,0.14438356459140778,0.892317533493042,7
209,boundary,mod_wheel_dest = 1.1271,0.30526024103164673,0.14487968385219574,1.125831961631775,7
210,boundary,lfo_sync = 0.0000,0.30258411169052124,0.1408585011959076,0.8923484683036804,7
211,boundary,lfo_sync = 1.0000,0.31595224142074585,0.15553657710552216,0.9999712705612183,7
212,boundary,lfo_sync = -0.2230,0.30860742926597595,0.14251014590263367,0.892233669757843,7
213,boundary,lfo_sync = 4.4603,0.3681609332561493,0.4394264221191406,4.459630012512207,7
214,boundary,lfo_sync = -0.2230,0.3060677647590637,0.13989008963108063,0.8937844634056091,7
215,boundary,lfo_sync = 4.4603,0.37730804085731506,0.4455479681491852,4.4602861404418945,7
216,boundary,lfo_rate = 0.0000,0.3082166314125061,0.1428150236606598,0.8922731876373291,7
217,boundary,lfo_rate = 1.0000,0.3221234083175659,0.15706682205200195,0.9493865966796875,7
218,boundary,lfo_rate = -2.7281,0.3469586968421936,0.2585254907608032,2.8079094886779785,7
219,boundary,lfo_rate = 2.1455,0.3339654207229614,0.20563149452209473,2.062506914138794,7
220,boundary,lfo_rate = -3.0074,0.34967944025993347,0.2871313691139221,3.120354413986206,7
221,boundary,lfo_rate = 2.1455,0.3355201780796051,0.20326673984527588,2.016477346420288,7
222,boundary,lfo_shape = 0.0000,0.30042311549186707,0.1375383883714676,0.8929973840713501,7
223,boundary,lfo_shape = 1.0000,0.3166343569755554,0.1550683081150055,0.9997442364692688,7
224,boundary,lfo_shape = -0.2585,0.307806134223938,0.14195092022418976,0.8925132751464844,7
225,boundary,lfo_shape = 4.6263,0.3723362982273102,0.46467411518096924,4.6262311935424805,7
226,boundary,lfo_shape = -0.2585,0.30822595953941345,0.14367322623729706,0.892769455909729,7
227,boundary,lfo_shape = 5.3241,0.38380151987075806,0.5701314210891724,5.323991775512695,7
228,boundary,osc_2_coarse_tune = 0.0000,0.3029925525188446,0.14073604345321655,0.8928490877151489,7
229,boundary,osc_2_coarse_tune = 1.0000,0.3217962086200714,0.15680579841136932,0.9871838092803955,7
230,boundary,osc_2_coarse_tune = -1.8004,0.3265763521194458,0.1852569729089737,1.8075698614120483,7
231,boundary,osc_2_coarse_tune = 2.2860,0.34080439805984497,0.2215520590543747,2.281797409057617,7
232,boundary,osc_2_coarse_tune = -1.8004,0.33256253600120544,0.19130302965641022,1.803074598312378,7
233,boundary,osc_2_coarse_tune = 2.2860,0.3296337425708771,0.21118353307247162,2.2549023628234863,7
234,boundary,osc_2_fine_tune = 0.0000,0.2986736297607422,0.13769665360450745,0.8937733769416809,7
235,boundary,osc_2_fine_tune = 1.0000,0.3215462565422058,0.15746992826461792,0.9999240040779114,7
236,boundary,osc_2_fine_tune = -0.6443,0.31262698769569397,0.14631155133247375,0.8923351168632507,7
237,boundary,osc_2_fine_tune = 4.4543,0.3706170618534088,0.44117817282676697,4.454036235809326,7
238,boundary,osc_2_fine_tune = -0.7433,0.3141818642616272,0.1493348330259323,0.8925864696502686,7
239,boundary,osc_2_fine_tune = 9.8498,0.45844629406929016,1.6136082410812378,9.849808692932129,7
240,boundary,osc_2_shape = 0.0000,0.30241674184799194,0.14021778106689453,0.8928382992744446,7
241,boundary,osc_2_shape = 1.0000,0.3166252672672272,0.15393581986427307,0.9996650815010071,7
242,boundary,osc_2_shape = -1.3376,0.3229074776172638,0.16772110760211945,1.337719440460205,7
243,boundary,osc_2_shape = 2.7016,0.3487582206726074,0.25371789932250977,2.701585054397583,7
244,boundary,osc_2_shape = -1.3376,0.32506388425827026,0.16947798430919647,1.3378080129623413,7
245,boundary,osc_2_shape = 2.8029,0.3447955250740051,0.2601810395717621,2.8026962280273438,7
246,boundary,osc_2_sync = 0.0000,0.30132877826690674,0.13871443271636963,0.8925715684890747,7
247,boundary,osc_2_sync = 1.0000,0.3200851082801819,0.1569364368915558,0.9999666810035706,7
248,boundary,osc_2_sync = -0.2133,0.30931684374809265,0.14366032183170319,0.8922316431999207,7
249,boundary,osc_2_sync = 5.5177,0.38044771552085876,0.5962190628051758,5.5158209800720215,7
250,boundary,osc_2_sync = -0.2133,0.30425965785980225,0.14008484780788422,0.8942137956619263,7
251,boundary,osc_2_sync = 6.1018,0.394626259803772,0.7026885151863098,6.101584434509277,7
252,boundary,osc_1_coarse_tune = 0.0000,0.2963428497314453,0.1331067532300949,0.8935949206352234,7
253,boundary,osc_1_coarse_tune = 1.0000,0.31131070852279663,0.15167173743247986,0.999478280544281,7
254,boundary,osc_1_coarse_tune = -2.2136,0.32885849475860596,0.21123835444450378,2.2157084941864014,7
255,boundary,osc_1_coarse_tune = 2.2714,0.3297753930091858,0.21331986784934998,2.2709288597106934,7
256,boundary,osc_1_coarse_tune = -2.2136,0.3349720239639282,0.2122235745191574,2.214024305343628,7
257,boundary,osc_1_coarse_tune = 3.3064,0.35091039538383484,0.30509522557258606,3.3063831329345703,7
258,boundary,osc_1_fine_tune = 0.0000,0.30532413721084595,0.13963885605335236,0.8943778872489929,7
259,boundary,osc_1_fine_tune = 1.0000,0.32017239928245544,0.15451647341251373,0.9603500366210938,7
260,boundary,osc_1_fine_tune = -2.9011,0.35454225540161133,0.27490922808647156,2.9508628845214844,7
261,boundary,osc_1_fine_tune = 1.1434,0.3228875696659088,0.15973785519599915,1.1030269861221313,7
262,boundary,osc_1_fine_tune = -10.0415,0.4588676989078522,1.683638095855713,10.088376998901367,7
263,boundary,osc_1_fine_tune = 2.9410,0.3492150604724884,0.26408836245536804,2.8479807376861572,7
264,boundary,osc_1_shape = 0.0000,0.30548277497291565,0.14274998009204865,0.8921412825584412,7
265,boundary,osc_1_shape = 1.0000,0.31536462903022766,0.15348663926124573,0.9996731877326965,7
266,boundary,osc_1_shape = -1.4483,0.32026776671409607,0.16796624660491943,1.4488860368728638,7
267,boundary,osc_1_shape = 2.7364,0.3401137888431549,0.2508155107498169,2.7360901832580566,7
268,boundary,osc_1_shape = -1.4483,0.3232436180114746,0.1718333214521408,1.4485222101211548,7
269,boundary,osc_1_shape = 2.9516,0.34964820742607117,0.27362871170043945,2.9515395164489746,7
270,boundary,osc_1_fm_amount = 0.0000,0.30591556429862976,0.1422644704580307,0.8921638131141663,7
271,boundary,osc_1_fm_amount = 1.0000,0.3180291950702667,0.15559130907058716,0.9998667240142822,7
272,boundary,osc_1_fm_amount = -0.3111,0.3042282462120056,0.14066223800182343,0.8925791382789612,7
273,boundary,osc_1_fm_amount = 4.4038,0.37168559432029724,0.4353899359703064,4.403777599334717,7
274,boundary,osc_1_fm_amount = -0.3111,0.3022448718547821,0.13886821269989014,0.8936306834220886,7
275,boundary,osc_1_fm_amount = 4.5247,0.3738884925842285,0.45182037353515625,4.524595260620117,7
276,boundary,noise_color = 0.0000,0.30256322026252747,0.13640330731868744,0.8947203159332275,7
277,boundary,noise_color = 1.0000,0.3186313509941101,0.15387040376663208,0.9083488583564758,7
278,boundary,noise_color = -4.7704,0.3776610493659973,0.49514782428741455,4.832877159118652,7
279,boundary,noise_color = 0.1031,0.30504900217056274,0.13899311423301697,0.8930736184120178,7
280,boundary,noise_color = -9.6439,0.4510626792907715,1.5746064186096191,9.732008934020996,7
281,boundary,noise_color = 0.1031,0.3082951605319977,0.14126023650169373,0.8924949169158936,7
282,boundary,osc_1_volume = 0.0000,0.31006693840026855,0.14331121742725372,0.8924353122711182,7
283,boundary,osc_1_volume = 1.0000,0.3175228238105774,0.15357939898967743,0.8924439549446106,7
